fund,publishAt,positive,negative
駿利亨德森英達美國重點基金,2022-01-19,0,0
駿利亨德森英達美國重點基金,2022-01-20,0,0
駿利亨德森英達美國重點基金,2022-01-21,0,0
駿利亨德森英達美國重點基金,2022-01-24,0,0
駿利亨德森英達美國重點基金,2022-01-25,0,0
駿利亨德森英達美國重點基金,2022-01-26,14,4
駿利亨德森英達美國重點基金,2022-01-27,0,0
駿利亨德森英達美國重點基金,2022-01-28,0,0
駿利亨德森英達美國重點基金,2022-01-31,0,0
駿利亨德森英達美國重點基金,2022-02-01,0,0
駿利亨德森英達美國重點基金,2022-02-02,0,0
駿利亨德森英達美國重點基金,2022-02-03,0,0
駿利亨德森英達美國重點基金,2022-02-04,0,0
駿利亨德森英達美國重點基金,2022-02-07,0,0
駿利亨德森英達美國重點基金,2022-02-08,0,0
駿利亨德森英達美國重點基金,2022-02-09,0,0
駿利亨德森英達美國重點基金,2022-02-10,0,0
駿利亨德森英達美國重點基金,2022-02-11,0,0
駿利亨德森英達美國重點基金,2022-02-13,0,0
駿利亨德森英達美國重點基金,2022-02-14,0,0
駿利亨德森英達美國重點基金,2022-02-15,0,0
駿利亨德森英達美國重點基金,2022-02-16,0,0
駿利亨德森英達美國重點基金,2022-02-17,0,0
駿利亨德森英達美國重點基金,2022-02-18,0,0
駿利亨德森英達美國重點基金,2022-02-19,0,0
駿利亨德森英達美國重點基金,2022-02-20,0,0
駿利亨德森英達美國重點基金,2022-02-21,0,0
駿利亨德森英達美國重點基金,2022-02-22,0,0
駿利亨德森英達美國重點基金,2022-02-23,0,0
駿利亨德森英達美國重點基金,2022-02-24,1,0
駿利亨德森英達美國重點基金,2022-02-25,0,0
駿利亨德森英達美國重點基金,2022-02-27,0,0
駿利亨德森英達美國重點基金,2022-02-28,0,0
駿利亨德森英達美國重點基金,2022-03-01,0,0
