fund,publishAt,positive,negative
野村台灣高股息證券投資信託基金,2021-09-05,5,0
野村台灣高股息證券投資信託基金,2021-09-06,46,39
野村台灣高股息證券投資信託基金,2021-09-07,18,18
野村台灣高股息證券投資信託基金,2021-09-08,92,25
野村台灣高股息證券投資信託基金,2021-09-09,8,1
野村台灣高股息證券投資信託基金,2021-09-10,29,2
野村台灣高股息證券投資信託基金,2021-09-12,28,6
野村台灣高股息證券投資信託基金,2021-09-13,48,15
野村台灣高股息證券投資信託基金,2021-09-14,60,7
野村台灣高股息證券投資信託基金,2021-09-15,54,54
野村台灣高股息證券投資信託基金,2021-09-16,47,7
野村台灣高股息證券投資信託基金,2021-09-17,28,24
野村台灣高股息證券投資信託基金,2021-09-18,5,2
野村台灣高股息證券投資信託基金,2021-09-21,7,0
野村台灣高股息證券投資信託基金,2021-09-22,55,45
野村台灣高股息證券投資信託基金,2021-09-23,56,19
野村台灣高股息證券投資信託基金,2021-09-24,53,15
野村台灣高股息證券投資信託基金,2021-09-25,8,2
野村台灣高股息證券投資信託基金,2021-09-26,14,7
野村台灣高股息證券投資信託基金,2021-09-27,100,13
野村台灣高股息證券投資信託基金,2021-09-28,55,16
野村台灣高股息證券投資信託基金,2021-09-29,77,22
野村台灣高股息證券投資信託基金,2021-09-30,54,14
野村台灣高股息證券投資信託基金,2021-10-01,102,28
野村台灣高股息證券投資信託基金,2021-10-02,5,8
野村台灣高股息證券投資信託基金,2021-10-03,15,1
野村台灣高股息證券投資信託基金,2021-10-04,96,32
野村台灣高股息證券投資信託基金,2021-10-05,65,13
野村台灣高股息證券投資信託基金,2021-10-06,34,26
野村台灣高股息證券投資信託基金,2021-10-07,16,13
野村台灣高股息證券投資信託基金,2021-10-08,60,51
野村台灣高股息證券投資信託基金,2021-10-11,23,2
野村台灣高股息證券投資信託基金,2021-10-12,90,18
野村台灣高股息證券投資信託基金,2021-10-13,33,16
野村台灣高股息證券投資信託基金,2021-10-14,41,10
野村台灣高股息證券投資信託基金,2021-10-15,23,22
野村台灣高股息證券投資信託基金,2021-10-16,0,0
野村台灣高股息證券投資信託基金,2021-10-17,17,2
野村台灣高股息證券投資信託基金,2021-10-18,72,16
野村台灣高股息證券投資信託基金,2021-10-19,99,35
野村台灣高股息證券投資信託基金,2021-10-20,37,5
野村台灣高股息證券投資信託基金,2021-10-21,14,8
野村台灣高股息證券投資信託基金,2021-10-22,52,19
野村台灣高股息證券投資信託基金,2021-10-24,5,0
野村台灣高股息證券投資信託基金,2021-10-25,48,24
野村台灣高股息證券投資信託基金,2021-10-26,22,24
野村台灣高股息證券投資信託基金,2021-10-27,41,15
野村台灣高股息證券投資信託基金,2021-10-28,20,10
野村台灣高股息證券投資信託基金,2021-10-29,26,9
野村台灣高股息證券投資信託基金,2021-10-31,3,3
野村台灣高股息證券投資信託基金,2021-11-01,52,37
野村台灣高股息證券投資信託基金,2021-11-02,28,32
野村台灣高股息證券投資信託基金,2021-11-03,62,49
野村台灣高股息證券投資信託基金,2021-11-04,17,2
野村台灣高股息證券投資信託基金,2021-11-05,43,9
野村台灣高股息證券投資信託基金,2021-11-06,1,6
野村台灣高股息證券投資信託基金,2021-11-07,38,5
野村台灣高股息證券投資信託基金,2021-11-08,58,20
野村台灣高股息證券投資信託基金,2021-11-09,23,10
野村台灣高股息證券投資信託基金,2021-11-10,48,22
野村台灣高股息證券投資信託基金,2021-11-11,36,8
野村台灣高股息證券投資信託基金,2021-11-12,29,16
野村台灣高股息證券投資信託基金,2021-11-14,14,0
野村台灣高股息證券投資信託基金,2021-11-15,19,14
野村台灣高股息證券投資信託基金,2021-11-16,36,16
野村台灣高股息證券投資信託基金,2021-11-17,3,0
野村台灣高股息證券投資信託基金,2021-11-18,25,4
野村台灣高股息證券投資信託基金,2021-11-19,43,9
野村台灣高股息證券投資信託基金,2021-11-21,35,11
野村台灣高股息證券投資信託基金,2021-11-22,37,14
野村台灣高股息證券投資信託基金,2021-11-23,30,13
野村台灣高股息證券投資信託基金,2021-11-24,94,41
野村台灣高股息證券投資信託基金,2021-11-25,63,26
野村台灣高股息證券投資信託基金,2021-11-26,43,7
野村台灣高股息證券投資信託基金,2021-11-28,28,17
野村台灣高股息證券投資信託基金,2021-11-29,39,15
野村台灣高股息證券投資信託基金,2021-11-30,77,16
野村台灣高股息證券投資信託基金,2021-12-01,16,5
野村台灣高股息證券投資信託基金,2021-12-02,44,19
野村台灣高股息證券投資信託基金,2021-12-03,70,24
野村台灣高股息證券投資信託基金,2021-12-06,59,22
野村台灣高股息證券投資信託基金,2021-12-07,26,15
野村台灣高股息證券投資信託基金,2021-12-08,31,20
野村台灣高股息證券投資信託基金,2021-12-09,72,15
野村台灣高股息證券投資信託基金,2021-12-10,74,18
野村台灣高股息證券投資信託基金,2021-12-11,2,0
野村台灣高股息證券投資信託基金,2021-12-12,10,8
野村台灣高股息證券投資信託基金,2021-12-13,57,18
野村台灣高股息證券投資信託基金,2021-12-14,16,14
野村台灣高股息證券投資信託基金,2021-12-15,32,5
野村台灣高股息證券投資信託基金,2021-12-16,34,36
野村台灣高股息證券投資信託基金,2021-12-17,54,14
野村台灣高股息證券投資信託基金,2021-12-19,12,22
野村台灣高股息證券投資信託基金,2021-12-20,28,42
野村台灣高股息證券投資信託基金,2021-12-21,34,5
野村台灣高股息證券投資信託基金,2021-12-22,41,28
野村台灣高股息證券投資信託基金,2021-12-23,36,8
野村台灣高股息證券投資信託基金,2021-12-24,8,13
野村台灣高股息證券投資信託基金,2021-12-25,9,13
野村台灣高股息證券投資信託基金,2021-12-26,50,17
野村台灣高股息證券投資信託基金,2021-12-27,87,54
野村台灣高股息證券投資信託基金,2021-12-28,92,34
野村台灣高股息證券投資信託基金,2021-12-29,49,11
野村台灣高股息證券投資信託基金,2021-12-30,18,3
野村台灣高股息證券投資信託基金,2022-01-01,8,12
野村台灣高股息證券投資信託基金,2022-01-02,10,7
野村台灣高股息證券投資信託基金,2022-01-03,21,10
野村台灣高股息證券投資信託基金,2022-01-04,61,8
野村台灣高股息證券投資信託基金,2022-01-05,19,4
野村台灣高股息證券投資信託基金,2022-01-06,23,30
野村台灣高股息證券投資信託基金,2022-01-07,13,35
野村台灣高股息證券投資信託基金,2022-01-08,5,4
野村台灣高股息證券投資信託基金,2022-01-09,0,0
野村台灣高股息證券投資信託基金,2022-01-10,78,23
野村台灣高股息證券投資信託基金,2022-01-11,4,3
野村台灣高股息證券投資信託基金,2022-01-12,7,0
野村台灣高股息證券投資信託基金,2022-01-13,36,18
野村台灣高股息證券投資信託基金,2022-01-14,35,9
野村台灣高股息證券投資信託基金,2022-01-15,9,1
野村台灣高股息證券投資信託基金,2022-01-16,0,7
野村台灣高股息證券投資信託基金,2022-01-17,47,29
野村台灣高股息證券投資信託基金,2022-01-18,34,7
野村台灣高股息證券投資信託基金,2022-01-19,20,2
野村台灣高股息證券投資信託基金,2022-01-20,16,13
野村台灣高股息證券投資信託基金,2022-01-21,36,11
野村台灣高股息證券投資信託基金,2022-01-22,1,1
野村台灣高股息證券投資信託基金,2022-01-23,38,4
野村台灣高股息證券投資信託基金,2022-01-24,29,11
野村台灣高股息證券投資信託基金,2022-01-25,21,29
野村台灣高股息證券投資信託基金,2022-01-26,1,0
野村台灣高股息證券投資信託基金,2022-01-29,5,1
野村台灣高股息證券投資信託基金,2022-01-30,3,6
野村台灣高股息證券投資信託基金,2022-01-31,11,19
野村台灣高股息證券投資信託基金,2022-02-02,16,7
野村台灣高股息證券投資信託基金,2022-02-04,7,15
野村台灣高股息證券投資信託基金,2022-02-06,1,0
野村台灣高股息證券投資信託基金,2022-02-07,17,14
野村台灣高股息證券投資信託基金,2022-02-08,44,22
野村台灣高股息證券投資信託基金,2022-02-09,31,5
野村台灣高股息證券投資信託基金,2022-02-10,35,16
野村台灣高股息證券投資信託基金,2022-02-11,20,18
野村台灣高股息證券投資信託基金,2022-02-12,0,2
野村台灣高股息證券投資信託基金,2022-02-13,13,0
野村台灣高股息證券投資信託基金,2022-02-14,19,19
野村台灣高股息證券投資信託基金,2022-02-15,35,11
野村台灣高股息證券投資信託基金,2022-02-16,45,6
野村台灣高股息證券投資信託基金,2022-02-17,44,15
野村台灣高股息證券投資信託基金,2022-02-18,28,3
野村台灣高股息證券投資信託基金,2022-02-20,2,3
野村台灣高股息證券投資信託基金,2022-02-21,51,5
野村台灣高股息證券投資信託基金,2022-02-22,66,10
野村台灣高股息證券投資信託基金,2022-02-23,40,33
野村台灣高股息證券投資信託基金,2022-02-24,48,9
野村台灣高股息證券投資信託基金,2022-02-25,31,37
野村台灣高股息證券投資信託基金,2022-02-26,1,3
野村台灣高股息證券投資信託基金,2022-02-27,15,5
野村台灣高股息證券投資信託基金,2022-02-28,21,13
野村台灣高股息證券投資信託基金,2022-03-01,64,38
野村多元收益多重資產證券投資信託基金,2021-08-20,15,5
野村多元收益多重資產證券投資信託基金,2021-08-21,4,0
野村多元收益多重資產證券投資信託基金,2021-09-08,1,0
野村多元收益多重資產證券投資信託基金,2021-09-15,2,1
野村多元收益多重資產證券投資信託基金,2021-09-22,0,0
野村多元收益多重資產證券投資信託基金,2021-09-23,9,0
野村多元收益多重資產證券投資信託基金,2021-10-04,6,0
野村多元收益多重資產證券投資信託基金,2021-10-06,10,0
野村多元收益多重資產證券投資信託基金,2021-10-07,7,14
野村多元收益多重資產證券投資信託基金,2021-10-08,9,13
野村多元收益多重資產證券投資信託基金,2021-10-12,0,0
野村多元收益多重資產證券投資信託基金,2021-10-20,5,25
野村多元收益多重資產證券投資信託基金,2021-10-27,2,1
野村多元收益多重資產證券投資信託基金,2021-10-29,3,5
野村多元收益多重資產證券投資信託基金,2021-11-03,10,5
野村多元收益多重資產證券投資信託基金,2021-11-04,2,0
野村多元收益多重資產證券投資信託基金,2021-11-15,19,1
野村多元收益多重資產證券投資信託基金,2021-11-19,6,4
野村多元收益多重資產證券投資信託基金,2021-11-26,10,3
野村多元收益多重資產證券投資信託基金,2021-12-02,12,3
野村多元收益多重資產證券投資信託基金,2021-12-07,20,7
野村多元收益多重資產證券投資信託基金,2021-12-16,1,0
野村多元收益多重資產證券投資信託基金,2021-12-22,2,3
野村多元收益多重資產證券投資信託基金,2022-01-13,6,4
野村多元收益多重資產證券投資信託基金,2022-01-19,14,3
野村巴西證券投資信託基金,2021-08-25,6,1
野村巴西證券投資信託基金,2021-09-18,8,18
野村巴西證券投資信託基金,2021-09-22,4,2
野村巴西證券投資信託基金,2021-10-13,2,3
野村巴西證券投資信託基金,2021-10-15,5,0
野村巴西證券投資信託基金,2021-10-21,17,1
野村巴西證券投資信託基金,2021-10-24,8,1
野村巴西證券投資信託基金,2021-12-09,15,4
野村巴西證券投資信託基金,2021-12-10,5,2
野村巴西證券投資信託基金,2022-01-04,8,0
野村巴西證券投資信託基金,2022-01-11,4,1
野村巴西證券投資信託基金,2022-01-12,2,1
野村巴西證券投資信託基金,2022-02-24,7,1
野村巴西證券投資信託基金,2022-02-25,2,0
野村平衡證券投資信託基金,2021-08-19,10,18
野村平衡證券投資信託基金,2021-08-20,59,10
野村平衡證券投資信託基金,2021-08-21,20,1
野村平衡證券投資信託基金,2021-08-22,18,5
野村平衡證券投資信託基金,2021-08-23,78,20
野村平衡證券投資信託基金,2021-08-24,93,39
野村平衡證券投資信託基金,2021-08-25,122,26
野村平衡證券投資信託基金,2021-08-26,155,59
野村平衡證券投資信託基金,2021-08-27,101,25
野村平衡證券投資信託基金,2021-08-28,8,0
野村平衡證券投資信託基金,2021-08-29,43,13
野村平衡證券投資信託基金,2021-08-30,83,53
野村平衡證券投資信託基金,2021-08-31,113,18
野村平衡證券投資信託基金,2021-09-01,113,46
野村平衡證券投資信託基金,2021-09-02,117,46
野村平衡證券投資信託基金,2021-09-03,100,53
野村平衡證券投資信託基金,2021-09-04,27,0
野村平衡證券投資信託基金,2021-09-05,21,8
野村平衡證券投資信託基金,2021-09-06,68,69
野村平衡證券投資信託基金,2021-09-07,144,91
野村平衡證券投資信託基金,2021-09-08,150,91
野村平衡證券投資信託基金,2021-09-09,79,19
野村平衡證券投資信託基金,2021-09-10,62,5
野村平衡證券投資信託基金,2021-09-11,28,4
野村平衡證券投資信託基金,2021-09-12,14,2
野村平衡證券投資信託基金,2021-09-13,90,20
野村平衡證券投資信託基金,2021-09-14,103,29
野村平衡證券投資信託基金,2021-09-15,100,105
野村平衡證券投資信託基金,2021-09-16,118,31
野村平衡證券投資信託基金,2021-09-17,83,60
野村平衡證券投資信託基金,2021-09-18,5,2
野村平衡證券投資信託基金,2021-09-19,34,8
野村平衡證券投資信託基金,2021-09-20,16,7
野村平衡證券投資信託基金,2021-09-21,7,1
野村平衡證券投資信託基金,2021-09-22,110,87
野村平衡證券投資信託基金,2021-09-23,98,40
野村平衡證券投資信託基金,2021-09-24,87,18
野村平衡證券投資信託基金,2021-09-25,11,7
野村平衡證券投資信託基金,2021-09-26,9,9
野村平衡證券投資信託基金,2021-09-27,155,45
野村平衡證券投資信託基金,2021-09-28,84,34
野村平衡證券投資信託基金,2021-09-29,90,29
野村平衡證券投資信託基金,2021-09-30,124,36
野村平衡證券投資信託基金,2021-10-01,124,49
野村平衡證券投資信託基金,2021-10-02,0,1
野村平衡證券投資信託基金,2021-10-03,10,1
野村平衡證券投資信託基金,2021-10-04,218,75
野村平衡證券投資信託基金,2021-10-05,105,37
野村平衡證券投資信託基金,2021-10-06,60,60
野村平衡證券投資信託基金,2021-10-07,79,45
野村平衡證券投資信託基金,2021-10-08,104,80
野村平衡證券投資信託基金,2021-10-09,26,29
野村平衡證券投資信託基金,2021-10-10,1,0
野村平衡證券投資信託基金,2021-10-11,30,18
野村平衡證券投資信託基金,2021-10-12,136,28
野村平衡證券投資信託基金,2021-10-13,65,46
野村平衡證券投資信託基金,2021-10-14,132,61
野村平衡證券投資信託基金,2021-10-15,145,67
野村平衡證券投資信託基金,2021-10-16,16,10
野村平衡證券投資信託基金,2021-10-17,43,3
野村平衡證券投資信託基金,2021-10-18,87,30
野村平衡證券投資信託基金,2021-10-19,125,37
野村平衡證券投資信託基金,2021-10-20,52,5
野村平衡證券投資信託基金,2021-10-21,95,33
野村平衡證券投資信託基金,2021-10-22,107,38
野村平衡證券投資信託基金,2021-10-24,31,6
野村平衡證券投資信託基金,2021-10-25,135,74
野村平衡證券投資信託基金,2021-10-26,119,118
野村平衡證券投資信託基金,2021-10-27,88,38
野村平衡證券投資信託基金,2021-10-28,99,24
野村平衡證券投資信託基金,2021-10-29,71,10
野村平衡證券投資信託基金,2021-10-30,1,0
野村平衡證券投資信託基金,2021-10-31,3,3
野村平衡證券投資信託基金,2021-11-01,101,64
野村平衡證券投資信託基金,2021-11-02,93,84
野村平衡證券投資信託基金,2021-11-03,120,100
野村平衡證券投資信託基金,2021-11-04,68,10
野村平衡證券投資信託基金,2021-11-05,115,13
野村平衡證券投資信託基金,2021-11-06,15,25
野村平衡證券投資信託基金,2021-11-07,21,0
野村平衡證券投資信託基金,2021-11-08,112,60
野村平衡證券投資信託基金,2021-11-09,163,70
野村平衡證券投資信託基金,2021-11-10,146,54
野村平衡證券投資信託基金,2021-11-11,189,56
野村平衡證券投資信託基金,2021-11-12,95,65
野村平衡證券投資信託基金,2021-11-13,8,16
野村平衡證券投資信託基金,2021-11-14,34,40
野村平衡證券投資信託基金,2021-11-15,111,10
野村平衡證券投資信託基金,2021-11-16,94,50
野村平衡證券投資信託基金,2021-11-17,41,40
野村平衡證券投資信託基金,2021-11-18,64,29
野村平衡證券投資信託基金,2021-11-19,131,35
野村平衡證券投資信託基金,2021-11-20,25,2
野村平衡證券投資信託基金,2021-11-21,45,4
野村平衡證券投資信託基金,2021-11-22,114,20
野村平衡證券投資信託基金,2021-11-23,79,41
野村平衡證券投資信託基金,2021-11-24,93,60
野村平衡證券投資信託基金,2021-11-25,128,33
野村平衡證券投資信託基金,2021-11-26,64,19
野村平衡證券投資信託基金,2021-11-27,8,7
野村平衡證券投資信託基金,2021-11-28,16,5
野村平衡證券投資信託基金,2021-11-29,74,13
野村平衡證券投資信託基金,2021-11-30,164,31
野村平衡證券投資信託基金,2021-12-01,70,49
野村平衡證券投資信託基金,2021-12-02,95,21
野村平衡證券投資信託基金,2021-12-03,166,41
野村平衡證券投資信託基金,2021-12-04,13,6
野村平衡證券投資信託基金,2021-12-05,31,5
野村平衡證券投資信託基金,2021-12-06,114,44
野村平衡證券投資信託基金,2021-12-07,133,48
野村平衡證券投資信託基金,2021-12-08,112,55
野村平衡證券投資信託基金,2021-12-09,135,24
野村平衡證券投資信託基金,2021-12-10,94,45
野村平衡證券投資信託基金,2021-12-11,23,2
野村平衡證券投資信託基金,2021-12-12,14,7
野村平衡證券投資信託基金,2021-12-13,124,26
野村平衡證券投資信託基金,2021-12-14,95,58
野村平衡證券投資信託基金,2021-12-15,129,59
野村平衡證券投資信託基金,2021-12-16,126,116
野村平衡證券投資信託基金,2021-12-17,89,22
野村平衡證券投資信託基金,2021-12-18,16,7
野村平衡證券投資信託基金,2021-12-19,47,17
野村平衡證券投資信託基金,2021-12-20,97,57
野村平衡證券投資信託基金,2021-12-21,66,29
野村平衡證券投資信託基金,2021-12-22,94,41
野村平衡證券投資信託基金,2021-12-23,50,10
野村平衡證券投資信託基金,2021-12-24,54,38
野村平衡證券投資信託基金,2021-12-25,13,9
野村平衡證券投資信託基金,2021-12-26,48,21
野村平衡證券投資信託基金,2021-12-27,137,109
野村平衡證券投資信託基金,2021-12-28,177,56
野村平衡證券投資信託基金,2021-12-29,123,23
野村平衡證券投資信託基金,2021-12-30,106,16
野村平衡證券投資信託基金,2021-12-31,17,0
野村平衡證券投資信託基金,2022-01-01,9,12
野村平衡證券投資信託基金,2022-01-02,21,5
野村平衡證券投資信託基金,2022-01-03,182,96
野村平衡證券投資信託基金,2022-01-04,164,59
野村平衡證券投資信託基金,2022-01-05,104,41
野村平衡證券投資信託基金,2022-01-06,108,77
野村平衡證券投資信託基金,2022-01-07,76,63
野村平衡證券投資信託基金,2022-01-08,9,4
野村平衡證券投資信託基金,2022-01-09,29,11
野村平衡證券投資信託基金,2022-01-10,145,70
野村平衡證券投資信託基金,2022-01-11,29,16
野村平衡證券投資信託基金,2022-01-12,99,7
野村平衡證券投資信託基金,2022-01-13,121,71
野村平衡證券投資信託基金,2022-01-14,98,20
野村平衡證券投資信託基金,2022-01-15,17,15
野村平衡證券投資信託基金,2022-01-16,33,12
野村平衡證券投資信託基金,2022-01-17,84,37
野村平衡證券投資信託基金,2022-01-18,126,45
野村平衡證券投資信託基金,2022-01-19,143,74
野村平衡證券投資信託基金,2022-01-20,91,51
野村平衡證券投資信託基金,2022-01-21,135,46
野村平衡證券投資信託基金,2022-01-22,10,3
野村平衡證券投資信託基金,2022-01-23,9,1
野村平衡證券投資信託基金,2022-01-24,120,74
野村平衡證券投資信託基金,2022-01-25,143,62
野村平衡證券投資信託基金,2022-01-26,146,31
野村平衡證券投資信託基金,2022-01-27,35,26
野村平衡證券投資信託基金,2022-01-28,26,11
野村平衡證券投資信託基金,2022-01-30,6,7
野村平衡證券投資信託基金,2022-01-31,5,6
野村平衡證券投資信託基金,2022-02-01,3,3
野村平衡證券投資信託基金,2022-02-02,12,5
野村平衡證券投資信託基金,2022-02-03,6,3
野村平衡證券投資信託基金,2022-02-04,31,13
野村平衡證券投資信託基金,2022-02-05,9,3
野村平衡證券投資信託基金,2022-02-06,51,33
野村平衡證券投資信託基金,2022-02-07,125,35
野村平衡證券投資信託基金,2022-02-08,134,29
野村平衡證券投資信託基金,2022-02-09,106,29
野村平衡證券投資信託基金,2022-02-10,119,33
野村平衡證券投資信託基金,2022-02-11,122,63
野村平衡證券投資信託基金,2022-02-12,1,2
野村平衡證券投資信託基金,2022-02-13,9,11
野村平衡證券投資信託基金,2022-02-14,71,47
野村平衡證券投資信託基金,2022-02-15,144,29
野村平衡證券投資信託基金,2022-02-16,107,24
野村平衡證券投資信託基金,2022-02-17,183,30
野村平衡證券投資信託基金,2022-02-18,85,17
野村平衡證券投資信託基金,2022-02-19,2,0
野村平衡證券投資信託基金,2022-02-20,46,9
野村平衡證券投資信託基金,2022-02-21,79,5
野村平衡證券投資信託基金,2022-02-22,129,19
野村平衡證券投資信託基金,2022-02-23,87,41
野村平衡證券投資信託基金,2022-02-24,130,32
野村平衡證券投資信託基金,2022-02-25,97,61
野村平衡證券投資信託基金,2022-02-26,19,25
野村平衡證券投資信託基金,2022-02-27,3,0
野村平衡證券投資信託基金,2022-02-28,42,14
野村平衡證券投資信託基金,2022-03-01,114,31
野村成長證券投資信託基金,2021-08-19,10,18
野村成長證券投資信託基金,2021-08-20,59,10
野村成長證券投資信託基金,2021-08-21,20,1
野村成長證券投資信託基金,2021-08-22,18,5
野村成長證券投資信託基金,2021-08-23,85,21
野村成長證券投資信託基金,2021-08-24,121,39
野村成長證券投資信託基金,2021-08-25,124,26
野村成長證券投資信託基金,2021-08-26,155,59
野村成長證券投資信託基金,2021-08-27,101,25
野村成長證券投資信託基金,2021-08-28,9,0
野村成長證券投資信託基金,2021-08-29,43,13
野村成長證券投資信託基金,2021-08-30,83,53
野村成長證券投資信託基金,2021-08-31,113,18
野村成長證券投資信託基金,2021-09-01,134,59
野村成長證券投資信託基金,2021-09-02,117,46
野村成長證券投資信託基金,2021-09-03,100,53
野村成長證券投資信託基金,2021-09-04,27,0
野村成長證券投資信託基金,2021-09-05,21,8
野村成長證券投資信託基金,2021-09-06,68,69
野村成長證券投資信託基金,2021-09-07,138,69
野村成長證券投資信託基金,2021-09-08,150,91
野村成長證券投資信託基金,2021-09-09,79,19
野村成長證券投資信託基金,2021-09-10,62,5
野村成長證券投資信託基金,2021-09-11,35,7
野村成長證券投資信託基金,2021-09-12,14,2
野村成長證券投資信託基金,2021-09-13,99,21
野村成長證券投資信託基金,2021-09-14,103,29
野村成長證券投資信託基金,2021-09-15,100,105
野村成長證券投資信託基金,2021-09-16,118,31
野村成長證券投資信託基金,2021-09-17,83,60
野村成長證券投資信託基金,2021-09-18,6,2
野村成長證券投資信託基金,2021-09-19,34,8
野村成長證券投資信託基金,2021-09-20,16,7
野村成長證券投資信託基金,2021-09-21,7,1
野村成長證券投資信託基金,2021-09-22,111,87
野村成長證券投資信託基金,2021-09-23,117,44
野村成長證券投資信託基金,2021-09-24,84,18
野村成長證券投資信託基金,2021-09-25,11,7
野村成長證券投資信託基金,2021-09-26,9,9
野村成長證券投資信託基金,2021-09-27,163,46
野村成長證券投資信託基金,2021-09-28,79,33
野村成長證券投資信託基金,2021-09-29,90,29
野村成長證券投資信託基金,2021-09-30,124,36
野村成長證券投資信託基金,2021-10-01,124,49
野村成長證券投資信託基金,2021-10-02,0,1
野村成長證券投資信託基金,2021-10-03,17,8
野村成長證券投資信託基金,2021-10-04,215,68
野村成長證券投資信託基金,2021-10-05,105,37
野村成長證券投資信託基金,2021-10-06,69,68
野村成長證券投資信託基金,2021-10-07,79,45
野村成長證券投資信託基金,2021-10-08,115,80
野村成長證券投資信託基金,2021-10-09,26,29
野村成長證券投資信託基金,2021-10-10,1,0
野村成長證券投資信託基金,2021-10-11,48,21
野村成長證券投資信託基金,2021-10-12,136,28
野村成長證券投資信託基金,2021-10-13,65,46
野村成長證券投資信託基金,2021-10-14,132,61
野村成長證券投資信託基金,2021-10-15,159,79
野村成長證券投資信託基金,2021-10-16,16,10
野村成長證券投資信託基金,2021-10-17,43,3
野村成長證券投資信託基金,2021-10-18,87,30
野村成長證券投資信託基金,2021-10-19,137,40
野村成長證券投資信託基金,2021-10-20,52,5
野村成長證券投資信託基金,2021-10-21,95,33
野村成長證券投資信託基金,2021-10-22,133,42
野村成長證券投資信託基金,2021-10-24,31,6
野村成長證券投資信託基金,2021-10-25,115,59
野村成長證券投資信託基金,2021-10-26,107,85
野村成長證券投資信託基金,2021-10-27,88,38
野村成長證券投資信託基金,2021-10-28,99,24
野村成長證券投資信託基金,2021-10-29,69,10
野村成長證券投資信託基金,2021-10-30,1,0
野村成長證券投資信託基金,2021-10-31,3,3
野村成長證券投資信託基金,2021-11-01,104,64
野村成長證券投資信託基金,2021-11-02,99,85
野村成長證券投資信託基金,2021-11-03,120,100
野村成長證券投資信託基金,2021-11-04,73,12
野村成長證券投資信託基金,2021-11-05,115,13
野村成長證券投資信託基金,2021-11-06,15,25
野村成長證券投資信託基金,2021-11-07,21,0
野村成長證券投資信託基金,2021-11-08,123,75
野村成長證券投資信託基金,2021-11-09,163,70
野村成長證券投資信託基金,2021-11-10,181,69
野村成長證券投資信託基金,2021-11-11,189,56
野村成長證券投資信託基金,2021-11-12,95,65
野村成長證券投資信託基金,2021-11-13,8,16
野村成長證券投資信託基金,2021-11-14,34,40
野村成長證券投資信託基金,2021-11-15,111,10
野村成長證券投資信託基金,2021-11-16,91,45
野村成長證券投資信託基金,2021-11-17,41,40
野村成長證券投資信託基金,2021-11-18,64,29
野村成長證券投資信託基金,2021-11-19,131,35
野村成長證券投資信託基金,2021-11-20,25,2
野村成長證券投資信託基金,2021-11-21,45,4
野村成長證券投資信託基金,2021-11-22,151,33
野村成長證券投資信託基金,2021-11-23,96,48
野村成長證券投資信託基金,2021-11-24,94,65
野村成長證券投資信託基金,2021-11-25,130,34
野村成長證券投資信託基金,2021-11-26,65,21
野村成長證券投資信託基金,2021-11-27,8,7
野村成長證券投資信託基金,2021-11-28,16,5
野村成長證券投資信託基金,2021-11-29,74,13
野村成長證券投資信託基金,2021-11-30,164,31
野村成長證券投資信託基金,2021-12-01,66,53
野村成長證券投資信託基金,2021-12-02,95,21
野村成長證券投資信託基金,2021-12-03,169,41
野村成長證券投資信託基金,2021-12-04,13,6
野村成長證券投資信託基金,2021-12-05,31,5
野村成長證券投資信託基金,2021-12-06,114,44
野村成長證券投資信託基金,2021-12-07,142,56
野村成長證券投資信託基金,2021-12-08,112,55
野村成長證券投資信託基金,2021-12-09,135,24
野村成長證券投資信託基金,2021-12-10,94,45
野村成長證券投資信託基金,2021-12-11,29,18
野村成長證券投資信託基金,2021-12-12,16,7
野村成長證券投資信託基金,2021-12-13,124,26
野村成長證券投資信託基金,2021-12-14,95,58
野村成長證券投資信託基金,2021-12-15,118,69
野村成長證券投資信託基金,2021-12-16,139,118
野村成長證券投資信託基金,2021-12-17,86,22
野村成長證券投資信託基金,2021-12-18,15,1
野村成長證券投資信託基金,2021-12-19,47,17
野村成長證券投資信託基金,2021-12-20,97,57
野村成長證券投資信託基金,2021-12-21,65,29
野村成長證券投資信託基金,2021-12-22,89,40
野村成長證券投資信託基金,2021-12-23,65,14
野村成長證券投資信託基金,2021-12-24,54,38
野村成長證券投資信託基金,2021-12-25,13,9
野村成長證券投資信託基金,2021-12-26,48,22
野村成長證券投資信託基金,2021-12-27,137,109
野村成長證券投資信託基金,2021-12-28,181,56
野村成長證券投資信託基金,2021-12-29,123,23
野村成長證券投資信託基金,2021-12-30,103,16
野村成長證券投資信託基金,2021-12-31,17,0
野村成長證券投資信託基金,2022-01-01,9,12
野村成長證券投資信託基金,2022-01-02,21,5
野村成長證券投資信託基金,2022-01-03,191,118
野村成長證券投資信託基金,2022-01-04,170,59
野村成長證券投資信託基金,2022-01-05,115,41
野村成長證券投資信託基金,2022-01-06,97,73
野村成長證券投資信託基金,2022-01-07,80,65
野村成長證券投資信託基金,2022-01-08,9,4
野村成長證券投資信託基金,2022-01-09,29,11
野村成長證券投資信託基金,2022-01-10,149,70
野村成長證券投資信託基金,2022-01-11,31,16
野村成長證券投資信託基金,2022-01-12,122,9
野村成長證券投資信託基金,2022-01-13,121,71
野村成長證券投資信託基金,2022-01-14,98,20
野村成長證券投資信託基金,2022-01-15,24,42
野村成長證券投資信託基金,2022-01-16,44,13
野村成長證券投資信託基金,2022-01-17,84,37
