fund,publishAt,positive,negative
NN (L) 亞洲債券基金,2021-10-25,0,0
NN (L) 亞洲債券基金,2021-11-02,0,0
NN (L) 亞洲債券基金,2022-02-25,0,0
NN (L) 亞洲收益基金,2021-08-19,23,7
NN (L) 亞洲收益基金,2021-08-20,116,30
NN (L) 亞洲收益基金,2021-08-21,12,0
NN (L) 亞洲收益基金,2021-08-22,14,16
NN (L) 亞洲收益基金,2021-08-23,77,66
NN (L) 亞洲收益基金,2021-08-24,164,63
NN (L) 亞洲收益基金,2021-08-25,214,114
NN (L) 亞洲收益基金,2021-08-26,182,48
NN (L) 亞洲收益基金,2021-08-27,143,53
NN (L) 亞洲收益基金,2021-08-28,40,8
NN (L) 亞洲收益基金,2021-08-29,44,21
NN (L) 亞洲收益基金,2021-08-30,136,24
NN (L) 亞洲收益基金,2021-08-31,111,32
NN (L) 亞洲收益基金,2021-09-01,153,43
NN (L) 亞洲收益基金,2021-09-02,158,95
NN (L) 亞洲收益基金,2021-09-03,169,108
NN (L) 亞洲收益基金,2021-09-04,23,10
NN (L) 亞洲收益基金,2021-09-05,19,38
NN (L) 亞洲收益基金,2021-09-06,113,91
NN (L) 亞洲收益基金,2021-09-07,75,40
NN (L) 亞洲收益基金,2021-09-08,85,29
NN (L) 亞洲收益基金,2021-09-09,100,48
NN (L) 亞洲收益基金,2021-09-10,47,31
NN (L) 亞洲收益基金,2021-09-11,19,8
NN (L) 亞洲收益基金,2021-09-12,22,51
NN (L) 亞洲收益基金,2021-09-13,63,84
NN (L) 亞洲收益基金,2021-09-14,126,44
NN (L) 亞洲收益基金,2021-09-15,134,64
NN (L) 亞洲收益基金,2021-09-16,131,56
NN (L) 亞洲收益基金,2021-09-17,71,29
NN (L) 亞洲收益基金,2021-09-18,13,0
NN (L) 亞洲收益基金,2021-09-19,27,4
NN (L) 亞洲收益基金,2021-09-20,61,14
NN (L) 亞洲收益基金,2021-09-21,25,15
NN (L) 亞洲收益基金,2021-09-22,139,48
NN (L) 亞洲收益基金,2021-09-23,115,83
NN (L) 亞洲收益基金,2021-09-24,110,16
NN (L) 亞洲收益基金,2021-09-25,14,13
NN (L) 亞洲收益基金,2021-09-26,6,17
NN (L) 亞洲收益基金,2021-09-27,98,79
NN (L) 亞洲收益基金,2021-09-28,100,27
NN (L) 亞洲收益基金,2021-09-29,138,69
NN (L) 亞洲收益基金,2021-09-30,129,54
NN (L) 亞洲收益基金,2021-10-01,99,43
NN (L) 亞洲收益基金,2021-10-02,21,1
NN (L) 亞洲收益基金,2021-10-03,57,9
NN (L) 亞洲收益基金,2021-10-04,169,59
NN (L) 亞洲收益基金,2021-10-05,178,88
NN (L) 亞洲收益基金,2021-10-06,117,89
NN (L) 亞洲收益基金,2021-10-07,116,74
NN (L) 亞洲收益基金,2021-10-08,61,16
NN (L) 亞洲收益基金,2021-10-09,34,6
NN (L) 亞洲收益基金,2021-10-10,0,0
NN (L) 亞洲收益基金,2021-10-11,0,0
NN (L) 亞洲收益基金,2021-10-12,10,6
NN (L) 亞洲收益基金,2021-10-13,0,0
NN (L) 亞洲收益基金,2021-10-14,0,0
NN (L) 亞洲收益基金,2021-10-15,9,2
NN (L) 亞洲收益基金,2021-10-16,0,0
NN (L) 亞洲收益基金,2021-10-17,0,0
NN (L) 亞洲收益基金,2021-10-18,10,4
NN (L) 亞洲收益基金,2021-10-19,0,0
NN (L) 亞洲收益基金,2021-10-20,0,0
NN (L) 亞洲收益基金,2021-10-21,0,0
NN (L) 亞洲收益基金,2021-10-22,0,0
NN (L) 亞洲收益基金,2021-10-24,0,0
NN (L) 亞洲收益基金,2021-10-25,0,0
NN (L) 亞洲收益基金,2021-10-26,0,0
NN (L) 亞洲收益基金,2021-10-27,0,0
NN (L) 亞洲收益基金,2021-10-28,0,0
NN (L) 亞洲收益基金,2021-10-29,11,0
NN (L) 亞洲收益基金,2021-10-30,0,0
NN (L) 亞洲收益基金,2021-10-31,0,0
NN (L) 亞洲收益基金,2021-11-01,0,0
NN (L) 亞洲收益基金,2021-11-02,0,0
NN (L) 亞洲收益基金,2021-11-03,43,6
NN (L) 亞洲收益基金,2021-11-04,66,10
NN (L) 亞洲收益基金,2021-11-05,55,10
NN (L) 亞洲收益基金,2021-11-06,8,2
NN (L) 亞洲收益基金,2021-11-07,12,2
NN (L) 亞洲收益基金,2021-11-08,85,66
NN (L) 亞洲收益基金,2021-11-09,180,96
NN (L) 亞洲收益基金,2021-11-10,127,73
NN (L) 亞洲收益基金,2021-11-11,114,69
NN (L) 亞洲收益基金,2021-11-12,78,64
NN (L) 亞洲收益基金,2021-11-13,10,3
NN (L) 亞洲收益基金,2021-11-14,49,25
NN (L) 亞洲收益基金,2021-11-15,78,43
NN (L) 亞洲收益基金,2021-11-16,51,19
NN (L) 亞洲收益基金,2021-11-17,60,14
NN (L) 亞洲收益基金,2021-11-18,53,31
NN (L) 亞洲收益基金,2021-11-19,50,74
NN (L) 亞洲收益基金,2021-11-20,14,17
NN (L) 亞洲收益基金,2021-11-21,44,17
NN (L) 亞洲收益基金,2021-11-22,77,30
NN (L) 亞洲收益基金,2021-11-23,94,93
NN (L) 亞洲收益基金,2021-11-24,126,74
NN (L) 亞洲收益基金,2021-11-25,60,71
NN (L) 亞洲收益基金,2021-11-26,94,26
NN (L) 亞洲收益基金,2021-11-27,8,3
NN (L) 亞洲收益基金,2021-11-28,31,2
NN (L) 亞洲收益基金,2021-11-29,78,17
NN (L) 亞洲收益基金,2021-11-30,0,0
NN (L) 亞洲收益基金,2021-12-01,0,0
NN (L) 亞洲收益基金,2021-12-02,0,0
NN (L) 亞洲收益基金,2021-12-03,0,0
NN (L) 亞洲收益基金,2021-12-04,0,0
NN (L) 亞洲收益基金,2021-12-05,0,0
NN (L) 亞洲收益基金,2021-12-06,0,0
NN (L) 亞洲收益基金,2021-12-07,0,0
NN (L) 亞洲收益基金,2021-12-08,0,0
NN (L) 亞洲收益基金,2021-12-09,0,0
NN (L) 亞洲收益基金,2021-12-10,0,0
NN (L) 亞洲收益基金,2021-12-11,0,0
NN (L) 亞洲收益基金,2021-12-12,0,0
NN (L) 亞洲收益基金,2021-12-13,0,0
NN (L) 亞洲收益基金,2021-12-14,0,0
NN (L) 亞洲收益基金,2021-12-15,0,0
NN (L) 亞洲收益基金,2021-12-16,8,3
NN (L) 亞洲收益基金,2021-12-17,0,0
NN (L) 亞洲收益基金,2021-12-18,0,0
NN (L) 亞洲收益基金,2021-12-19,0,0
NN (L) 亞洲收益基金,2021-12-20,0,0
NN (L) 亞洲收益基金,2021-12-21,0,0
NN (L) 亞洲收益基金,2021-12-22,0,0
NN (L) 亞洲收益基金,2021-12-23,0,0
NN (L) 亞洲收益基金,2021-12-24,0,0
NN (L) 亞洲收益基金,2021-12-25,0,0
NN (L) 亞洲收益基金,2021-12-26,0,0
NN (L) 亞洲收益基金,2021-12-27,0,0
NN (L) 亞洲收益基金,2021-12-28,0,0
NN (L) 亞洲收益基金,2021-12-29,0,0
NN (L) 亞洲收益基金,2021-12-30,0,0
NN (L) 亞洲收益基金,2021-12-31,0,0
NN (L) 亞洲收益基金,2022-01-01,0,0
NN (L) 亞洲收益基金,2022-01-02,0,0
NN (L) 亞洲收益基金,2022-01-03,0,0
NN (L) 亞洲收益基金,2022-01-04,0,0
NN (L) 亞洲收益基金,2022-01-05,0,0
NN (L) 亞洲收益基金,2022-01-06,0,0
NN (L) 亞洲收益基金,2022-01-07,0,0
NN (L) 亞洲收益基金,2022-01-08,0,0
NN (L) 亞洲收益基金,2022-01-09,0,0
NN (L) 亞洲收益基金,2022-01-10,0,0
NN (L) 亞洲收益基金,2022-01-11,0,0
NN (L) 亞洲收益基金,2022-01-12,0,0
NN (L) 亞洲收益基金,2022-01-13,0,0
NN (L) 亞洲收益基金,2022-01-14,0,0
NN (L) 亞洲收益基金,2022-01-15,0,0
NN (L) 亞洲收益基金,2022-01-16,0,0
NN (L) 亞洲收益基金,2022-01-17,0,0
NN (L) 亞洲收益基金,2022-01-18,0,0
NN (L) 亞洲收益基金,2022-01-19,2,0
NN (L) 亞洲收益基金,2022-01-20,0,0
NN (L) 亞洲收益基金,2022-01-21,0,0
NN (L) 亞洲收益基金,2022-01-22,0,0
NN (L) 亞洲收益基金,2022-01-23,0,0
NN (L) 亞洲收益基金,2022-01-24,0,0
NN (L) 亞洲收益基金,2022-01-25,0,0
NN (L) 亞洲收益基金,2022-01-26,0,0
NN (L) 亞洲收益基金,2022-01-27,0,0
NN (L) 亞洲收益基金,2022-01-28,0,0
NN (L) 亞洲收益基金,2022-01-30,7,2
NN (L) 亞洲收益基金,2022-01-31,0,0
NN (L) 亞洲收益基金,2022-02-01,0,0
NN (L) 亞洲收益基金,2022-02-02,0,0
NN (L) 亞洲收益基金,2022-02-03,0,0
NN (L) 亞洲收益基金,2022-02-04,0,0
NN (L) 亞洲收益基金,2022-02-05,0,0
NN (L) 亞洲收益基金,2022-02-06,0,0
NN (L) 亞洲收益基金,2022-02-07,0,0
NN (L) 亞洲收益基金,2022-02-08,0,0
NN (L) 亞洲收益基金,2022-02-09,0,0
NN (L) 亞洲收益基金,2022-02-10,0,0
NN (L) 亞洲收益基金,2022-02-11,0,0
NN (L) 亞洲收益基金,2022-02-12,0,0
NN (L) 亞洲收益基金,2022-02-13,0,0
NN (L) 亞洲收益基金,2022-02-14,0,0
NN (L) 亞洲收益基金,2022-02-15,0,0
NN (L) 亞洲收益基金,2022-02-16,0,0
NN (L) 亞洲收益基金,2022-02-17,0,0
NN (L) 亞洲收益基金,2022-02-18,0,0
NN (L) 亞洲收益基金,2022-02-19,0,0
NN (L) 亞洲收益基金,2022-02-20,0,0
NN (L) 亞洲收益基金,2022-02-21,0,0
NN (L) 亞洲收益基金,2022-02-22,0,0
NN (L) 亞洲收益基金,2022-02-23,0,0
NN (L) 亞洲收益基金,2022-02-24,10,5
NN (L) 亞洲收益基金,2022-02-25,0,0
NN (L) 亞洲收益基金,2022-02-26,0,0
NN (L) 亞洲收益基金,2022-02-27,0,0
NN (L) 亞洲收益基金,2022-02-28,0,0
NN (L) 亞洲收益基金,2022-03-01,0,0
NN (L) 全球機會股票基金,2021-09-01,8,0
NN (L) 全球機會股票基金,2021-10-14,0,0
NN (L) 全球機會股票基金,2021-11-19,4,6
NN (L) 全球機會股票基金,2022-01-11,0,0
NN (L) 全球機會股票基金,2022-01-19,0,0
NN (L) 全球機會股票基金,2022-01-21,0,0
NN (L) 全球機會股票基金,2022-02-08,0,0
NN (L) 大中華股票基金,2021-08-19,23,7
NN (L) 大中華股票基金,2021-08-20,121,30
NN (L) 大中華股票基金,2021-08-21,12,0
NN (L) 大中華股票基金,2021-08-22,14,16
